label,text
1,"Seeker post: I’m ready die. sick hurting want stop<>  Response post: know feels, probably disappear one day. give time."
0,"Seeker post: new years day, feeling lil hopeful, immediately get scammed.. :) mistake kill last christmas.<>  Response post: &gt; [...] immediately get scammed. so?"
2,"Seeker post: 1 month since dumped.. way coping Beer, Smokes &amp; sad music. miss you, hate way made feel. hate done<>  Response post: sorry...time helps less, hard forget someone like that, 4 months later, sure feel different unfortunately.."
2,"Seeker post: like drunk self better. I'mn much spontaneous willing sacrifice perfection fun I'm drunk. anyone else like that?<>  Response post: am. hard sober, feel like fun joyful person I'm drunk. I'm drunk I'm depressed anxious pain hate it. I'm sorry feeling like :( I'm ya"
0,"Seeker post: day every day look forward nighttime fall asleep. happy dreams. hate awake.<>  Response post: dude, thing look forward hate waking every morning"
0,"Seeker post: find hobbies actually work?. want able pour energy something know someone depressive disorder commit finishing committing hobby. anyone hobbies projects keep motivated day day?<>  Response post: cant finish anything. Want learn piano, much work structure figure how. Want write/read/be creative, brain dead."
0,Seeker post: Someone please help me. Please. Help. Me. I'm Begging. You. To. Help. Me.<>  Response post: help?
0,"Seeker post: Hello!. all? :)<>  Response post: Tired......I'm going eat go bed. Fuck homework. I'll maybe tomorrow morning, probably not."
0,"Seeker post: need hug. much ask? hard task? No, I've never told anyone distraught wish courage make known ask help, can't go alone<>  Response post: understand feel. able talk someone without worrying judge. Knowing person feel comfortable something many us hard time finding."
0,"Seeker post: anyone else get kind restless anxiety? deal it?. One aspect depression seems inability sit focus anything. constant level anxiety short attention span. interest things dies quickly. anyone dealt found way around it?<>  Response post: watch films.Unable concentrate anything else,almost unable take rest."
1,"Seeker post: I’m 16 trans. point susicide help<>  Response post: Find new one. I've several therapists, many really bad fit. Especially last one, super nice way, way helpful me. I'd blame sessions good. There's classic depression ya. guess common knowledge try different therapists get good fit? know years kinda overcompensate telling everyone shop around needed. Good luck."
1,"Seeker post: Hello im new. Hi I'm AJ, I'm 16/M depression disabilitys, gay. I've depression since around 7 due bullying. I'm extremely weird dislikable never hurts make friend online<>  Response post: Hi AJ! glad meet ya! Welcome sub jen. 31 depressed since remember when. Crappy family life yadda yadda. kinda stuff into?"
2,Seeker post: guys make feel like belong. belong anywhere else.<>  Response post: love all. Genuinely replies made feel much less alone. kindness beautiful
0,"Seeker post: problem left find cure.... energy employ it.<>  Response post: cure less stress ways de-stress. brain start operating better. Why? energy, focus, clear thoughts, motivation thousand things precisely much stress got hand can't handle anymore. I'll give one example. know happens much cortisol? Look high cortisol symptoms. unravel symptoms go reverse, finding ways constructively de-stress."
1,"Seeker post: Everyday wish dead. There's nothing good life anyways. I'm better dead.<>  Response post: Ditto. hyper depressed past week. absolute fuck time getting simple things. Like eat. get up. Life looks pretty bleak fault. Doubt gets better either, cause I'm one make better suck. Hopefully tomorrow little better. FWIW alone."
0,"Seeker post: Hobbies. need come hobbies substitute drinking drugs me. Everytime start something seem fulfilling waste. also hate things alone developed serious social anxiety years. know!!<>  Response post: like art? Reading? Movies? Things like that. job time restraint, thought possibly making schedule find time group activities? Edit: Also, drinking drugs, time work hours?"
0,"Seeker post: nothing. point feels emotions. im numb. tired.<>  Response post: get it. worst Christmas date..,.and kind autopilot. Things normally evoke least sadness happiness anger anxiety, even bother me. felt nothing. like disappearing. one checks me. calls family, texts days. Everything seems gray. even point anymore?"
1,"Seeker post: Thanks Parents. Woke feeling really shitty depressed today. parents go wanting anything saying get it. course really helped. needed somewhere let<>  Response post: ok let out, listen help you.PM want talk. :)"
0,"Seeker post: Help! parents moving apart.. I'm 17 yo. parents decided move apart Wednesday. I'm kind destroyed move. There's long story behind it. time type. need together. Please mom dad. reading stay together.<>  Response post: relationship, yours. would feel asked stay someone liked person? I'm sure tough enough dealing this. Give love support instead."
1,"Seeker post: depression end?. way? damned this?<>  Response post: want crumble hopes believe somebody starts feeling depressed manage get rid it, still think negative thoughts always back brain, because, somehow, appeared first place. Nobody same, hope get rid soon possible"
0,"Seeker post: Waking life better better sleeping life anybody?. def mid 20s manchild<>  Response post: Yea. Especially since regularly lucid dreams. amazing, except wake bitter taste mouth."
0,Seeker post: NEED HELP SCHOOL. someone plz math work advice plz<>  Response post: feel like talk teacher/professor tell struggling handle assignments. talk school/university dropping math class. see counselor psychologist school/university see qualify accommodations student accessibility/disability services.
0,Seeker post: people right commit suicide?. wanna thoughts<>  Response post: Absolutely. live killed peacefully hospital terminal physical disease cancer. Depression/Anxiety also terminal...it kills slower painful different ways.
0,Seeker post: feels rlly good knowing everyone able continue w/out me. peep hanging noose spring time<>  Response post: Whats going think things would better without make feel better think around anymore?
0,Seeker post: Nausea. one feel nausea 24/7??<>  Response post: Definitely anxiety related me. usually okay stressful night nights ago felt nauseous since. Gets really bad laying bed point sleep cause think gonna throw hoping passes soon
0,"Seeker post: Laying floor day.. laying floor hours.Its day beautiful outside, want get up,just laying here.Some ants room crawl me.Dont care, feel anything.<>  Response post: anyone call?"
0,"Seeker post: im kinda okay.. really... I'm kinda sad, kinda lame, kinda scared, kinda sick, kinda tired, kinda wanna die.<>  Response post: Yeah. say I'm okay getting help scary difficult."
0,"Seeker post: quite interesting feeling starving day. guess dinner tonight taste even better :D<>  Response post: Yeah, happened aswell, quite interesting."
2,"Seeker post: fucking end. want anymore.<>  Response post: 8 years severe, suicidal depression, feel you, mate. I'm incredibly sorry."
2,"Seeker post: I’m fuck up. ever compare others way get self worth. fucking good back square one<>  Response post: hear you. well. I'm sorry feel way. left difficult-to-get-into art school (and classmates treated like high school jerks, thats irrelevant). easy."
0,"Seeker post: Staring Emptiness. often find staring space quite time without even thinking anything. happens every kind situation. Beeing work. browsing Interwebs, even middle conversations. stare freeze...you guys thing goin on?<>  Response post: daydream lot, always done. mean depressed (it could symptom), could well something else? ADD? check doctor worried :)"
1,"Seeker post: beyond repair. thanks Aspergers! insufferable disorder killed me. feel broken. hope.<>  Response post: hear you. aspergers, can't relate exactly, feel you. ocd bad days, i'm prisoner anxiety. ! aint alone even fact talking good thing. you, friend."
1,"Seeker post: I'm ready die. nothing life<>  Response post: play sims dead? jokes aside, anything okay, calm down. life bring beauty, hang on."
0,Seeker post: Hate sensitive am. Wish care much<>  Response post: Tbh. used hate sensitive. love now. people need considerate it! really strength. sensitive makes empathetic (which amazing fucking quality have!) really tune mood room. know people babble even ever tell stopped listening?? know sucks overthinking constantly worrying. sensitive makes better human.
0,"Seeker post: Monday morning feel like crying. title states, dread Mondays. tired putting facade front everyone meet school.<>  Response post: here, Mondays even lead hating Sundays afternoon/evenings since I'm school Sunday supposed workday prepare Monday. usually wake late weekends never get anything done like I'm supposed to, Mondays usually stressful me."
0,"Seeker post: anyone remind happiness feels like?. honestly cant remember.<>  Response post: Jerk jill off. moment white empty bliss? That's happiness, small time away existence. comes(hehe) many forms that's easiest one."
0,"Seeker post: feel like depression fucking sex life. literally bed girl going even find motivation try, even though want to. Curious see common thing<>  Response post: Libido goes early"
0,Seeker post: Suicide victims. people blame suicide victims?<>  Response post: really boils blood people that. mother tried commit suicide hospital days. sister uncle talking shit...ugh made feel pretty furious. mother battled depression sadly great majority life. cannot begin understand mental anguish yet infuriates hear people talk shit already vulnerable person.
0,"Seeker post: really depressed ? Ideas. Please share depressed, anything get mood, maybe helps. Thanks.<>  Response post: Listen music full blast cry bit."
0,"Seeker post: Anyone else completely useless society?. can't get get job. dropped classes last semester. nothing day sleep, eat, smoke pot.<>  Response post: feel exact way. ex girl friend broke got pregnant another guy . Words can't describe went through. Atleast buying hard drugs right ? I'm judging you."
0,"Seeker post: can't accept anyone could ever love care me. I'm lonely. I've feeling awful can't stop losing people life. matter hard try, I'm always forgotten, abandoned, replaced. support all. I'm tired lonely, lied to.<>  Response post: feel same. years isolation, know ever find someone love me, talk me."
0,"Seeker post: people see beauty life?. tired. tired put fight living. fail see beauty living life. point, see hardships life ugliness everyone's personality... know anymore.<>  Response post: Buddhism would fit life views might help depression. Look it. aimed eliminating suffering thing moving towards constant unconditional satisfaction life. P.S.: promote Buddhism much might come across sectarian lol."
0,"Seeker post: deal someone insults internet?. Like YouTube, Facebook, Discord, etc...?<>  Response post: guess. respond them, that's exactly want"
0,"Seeker post: get bad days?. exceptionally bad day today trouble getting it. afraid feeling ever go away.<>  Response post: Write feel, get thoughts out. organized creative"
1,Seeker post: crazy I'm tired means something else. can't explain really<>  Response post: need explain. know exactly mean. I'm tired too.
0,Seeker post: Going end soon. I'm 18 year old kissless virgin. I'll probably die alone becuase cute girls dumb. think I'm going end soon. Going cut tonight. hate life.<>  Response post: really.... do. people end much thier lives. passions? schooling? Work towards earning fuck tonne money power money older.
1,"Seeker post: fucking end. want anymore.<>  Response post: know feeling well. last six months absolute worst many many different ways. get healed -- ever -- get something better force ride out. feeling gets compressed able focus use enact whatever changes need life. One thing feel like really need hear deserve better, lot better getting. worthless, settle, treated better, big piece world instead crushed it."
1,Seeker post: one single friend. Every weekend/day I'm sat alone room watching youtube. life awful.. Another weekend message anyone. feel like I'm going nervous breakdown.<>  Response post: Hope start feeling better life gets less awful
1,"Seeker post: friend knows depressed suicidal, yet keeps telling chose sad everyday. know think that? really option make everyday?. bad think chose depressed now?<>  Response post: No, depression choice. can't control it."
0,"Seeker post: box things contain things holds sentimental value you.. know, thing box keeps things hold sentimental value time, goes box promises box unfulfilled promises.<>  Response post: friend mine gave stupid novelty soda months ago. moving, told he'd thought it'd make chuckle twice. did. thought funny, appreciated thought instead throwing away. talked month. see table room every day I'm hit much going miss him. much miss him. I'm going put bottle car tomorrow. I'm tired crying him."
0,"Seeker post: may hot mess, least I'm hot. optimistic look Anxiety Depression<>  Response post: case i'm cold mess."
0,"Seeker post: What's wackiest side effect depression med?. used ti take Prozac, drove sex drive crazy. switched Lexapro, near zero sex drive. Hows yours?<>  Response post: Abilify caused akathisia severe form restless leg. close chopping legs..."
1,"Seeker post: Something kept going.. Depression already fked past, let future.<>  Response post: remember one! Keep fighting!"
0,"Seeker post: Cried sleep last night.. felt empty. broke, hungry, cold, alone. sucks<>  Response post: Life sucks, mean give up. Try overcome feelings."
0,"Seeker post: sadness feel like home?. get sounds weird always drawn much creativity depression sadness. feel comfortable I'm melancholy sad. happy feels weird draining. Sadness comfort hate that.<>  Response post: sadness often feels familiar comfortable (like said), trying make happy scary thing uncertainty might come afterwards."
0,"Seeker post: DAE get ready even place go?. Sometimes putting makeup nice clothes makes feel better even though I'm sitting home alone. help anyone else? Maybe one day I'll actually get go out.<>  Response post: get showered dressed every day. habit work hard break, go I'm able. definitely helps"
1,Seeker post: Help me.. Please someone anyone help me.<>  Response post: Yes hunny need?
0,"Seeker post: Anyone else wants die?. 22 fed world, want die, anyone else thinks same?<>  Response post: sometimes thoughts like that, would never kill myself. P.S. tip, careful writing stuff internet. Lots asshole white knights call cops protect yourself, even actually suicidal. think life bad, imagine life forced medication psychiatry lots assholes telling day treating like child. trust people internet."
1,"Seeker post: I'm thinking checking hospital. advice?. can't take anymore. Thanks advance.<>  Response post: Right wrong, must choose. choose decide, still made choice. say go it. matter harsh road we're on, we'll reach end keep moving forward. However, necessary us try brave conditions alone. wish best."
0,"Seeker post: care anything. job care. can't pay bills care. I'm ruining relationship care. I'm healthy care. want around anyone. even want exist.<>  Response post: one thing encourage care about, relationship. Depressed people can't make own. Please understand feeling way proof need need help."
0,Seeker post: don’t understand. understand single person earth happy. anybody could even want stay alive. anybody happy? weak? everybody feel way?<>  Response post: I'm happy distract hobbies projects. I'm used single.
0,"Seeker post: DAE ever go psychotic laughing fits self. laying bed, reflecting life. start laughing pretty hard realize fucked is.<>  Response post: time two....it feels good."
0,"Seeker post: want end life. even know why, feel much feel anymore<>  Response post: sick life well. want go school tomorrow. want sleep eternity."
0,"Seeker post: make everyone hate die?. Maybe even need<>  Response post: No, basically dug much deeper hole climb of."
0,"Seeker post: Feeling lonely would love hear feel depressed I’ll tell feel. title says all. pm interested<>  Response post: Haha, much time got?"
0,"Seeker post: wish could enjoy safe (my bed), instead feel guilty spending much time here. Anyone else feel guilt?<>  Response post: love bed day.. really make feel guilty though. much can't get to. love though laying dog."
0,Seeker post: want love much. ....but can't. depression brain let me.<>  Response post: feel way. know need cant kills even
0,Seeker post: want sleep. know I'm weak crazy can't tell worse<>  Response post: probably weak crazy sleepy
0,"Seeker post: baffled. love even exist? like true actual love? halfway convinced<>  Response post: Love exist. modern unrealistic rendition aka so-called Real Love unfortunately doesn't. Humans fallible imperfect. can't expect emotions perfect let alone remain constant forever. said, go relationship embrace other's imperfections honest know perfect least drown regrets disappointments breaks up. maybe end happy"
0,"Seeker post: cry tears refuse come out. memories coming back. remember every detail. God, happen. happening? suspect childhood this. hard stay calm. Please stop now.<>  Response post: Fight make tomorrow memory want have."
1,"Seeker post: four-hour-long panic attack last night win. mean get sort medal ??<>  Response post: Yes, know fuck survived fucking strong anxiety endured award"
0,"Seeker post: die. I'd really like.to wake tomorrow<>  Response post: Aw bc pass depression on. I'd kill opps someone thier life, know mean. could stop depressive shit living last I'd even though SUCKS!! safe"
1,"Seeker post: badly emotionally kill loved ones, commit suicide?. want imagine crying badly.<>  Response post: look it. Someone truly amazing life change new you. someone leaves life somehow, still new you. still little bit someone inside you. die, little bit dies inside well. respect people changed life? respect enough keep you? thoughts think ready end it. Hopefully helps you, friend."
0,Seeker post: guys ever daydream much?. would always sit class daydream happy events took place life realize wont ever come back me.<>  Response post: Yep thing myself.
1,"Seeker post: Admitted hospital first time.. Almost killed last night. even saddest I've been. tired been. I'm tired dealing it. obnoxious. want sleep forever.<>  Response post: Hospital stays helpful horrible, depending staff services provided. hope things go OK there. I've been. know gets better, alone."
0,"Seeker post: Accepting fate. anyone else accepted it, die? I'm almost looking forward point. Let's get fuck with.<>  Response post: sincerely hope talking suicide. aren't, think accepting depression like accepting loss without even trying fight it. I've depression couple years now, giving seems like option time point understood least one person care you. need talk know care, realize one point enjoy you, enjoy them, going fight yourself, them."
0,"Seeker post: Yes, know exercise helps depression. No, motivation it.. viscous cycle lads<>  Response post: gets tired. also kind makes forget while. wears down."
1,"Seeker post: Honestly feel terrible. feel like running marathon entire fucking life remember single time like this. someone listen console fucking cut<>  Response post: Please cut yourself. post situation, I'm sure always people sub offer listening ear. would."
1,Seeker post: hate school. School reminds failure<>  Response post: Yes be. feel exact same.
1,Seeker post: I'm tired tired. title says. I'm beat.<>  Response post: makes tired hearing that. Feel free message want vent. good listener
1,"Seeker post: wanna kill kill again. holy fuck hate much<>  Response post: Idk twice, seriously, wish best get this, even though idk may Also loved atla too, even though watched years aired"
0,"Seeker post: don’t want die, want stop existing. anyone else want stop existing? Like want die know hurt people around love you, want live anymore? Sometimes wish ever born.<>  Response post: &gt; Sometimes wish ever born. sometimes? :S"
0,"Seeker post: feel like love depressed?. quite frank, know love feels like without complications depression tends bring it. insights descriptions would helpful.<>  Response post: me, like like someone great, always feel nervous, second guess everything, feel like I'm never good enough, like they're gonna leave point"
1,Seeker post: 4mg xanax goodnight everyone. Hopefully least get night time without waking up.<>  Response post: Feel bro... Wish xanax go numb..
0,"Seeker post: situations tend trigger depression feeling relatively good?. Sometimes I'll feeling decent, like normal person stupid thing happens become extremely depressed sometimes suicidal. situations you?<>  Response post: Work, I'm always :( like big prison."
0,Seeker post: like happy?. Can't remember last time honestly.<>  Response post: also wish know!
0,Seeker post: Going Bananas. anyone ever feel like get near precipice psychotic break barely pull away edge?~Askingforafriend<>  Response post: Nope. fell completely edge three times. I'm feeling much better now.
1,Seeker post: life falling apart fault.. world would better without me.<>  Response post: wouldn't. happened?
0,"Seeker post: upon time passionate, hard see much I've changed.. used think could change world, seems attractive option commit suicide get middle day begin responsibilities.<>  Response post: convinced case, working hard career supervisors needed cut (they year level skill). realized important thing world taken away controlled others anything it. Classic case power can, without suffer felt pretty pointless since."
0,"Seeker post: know it’s going good day stand shower head half hour. even know anymore, wish awake<>  Response post: morning. felt way alone better"
0,"Seeker post: anyone else count hours left time go back bed?. 12 go!<>  Response post: used watch alot, struggle keep concentration now. end listening music day. ideas?"
0,"Seeker post: panic helplessness symptom depression?. become main pain, lethargy suffering something actually gotten used to, panic unbearable. Anyone?<>  Response post: sought professional help? used depressed lethargy lack motivation large part that. me, panic seems indicative anxiety disorder. seek therapy possibly medication improve life, please so."
1,"Seeker post: put away dishes, vacuumed rug, made bed finished homework today. little victories sometimes.<>  Response post: That's accomplishment population honest. productive day, proud yourself."
0,Seeker post: want happy again.. go wrong. miss old self. I'm afraid I'll never again.<>  Response post: recall times old self happy? particular activity made happy? Identifying activities/ hobbies exploring new ones could help. big life change now?
0,"Seeker post: feel absolutely nothing. 3 years Zoloft feel nothing, emotions anysort ABSOLUTELY NOTHING. sometimes think shoud feeling certain way certain situations. really affecting life way relationships. anyone else similar experience?<>  Response post: Kind like walking zombie? That's got it, felt helped emotions, completely eliminating emotions could feel."
0,"Seeker post: want know am. wanna peel scrape away layers skin find myself... Nothing feels real anymore. even things, food, alcohol, places, people parties, fun videos small things. Nothing comforts anymore. Anyone else stuck way thinking?<>  Response post: Yes, tried commit suicide before. know feel, trapped concept, feel numb, reaction anything. hard time go really nothing do, except love yourself."
0,Seeker post: anyone recommend SAD lamp?. turns set time every morning. TIA<>  Response post: Get full spectrum LEDs bulbs. Works great
1,"Seeker post: keep pushing people away keep end alone. alone now. lost everyone...<>  Response post: Oh yes, heard many times. trouble one bothered follow statement *how* push people away. know? Like, first time someone said idea even thing did, give feedback. Anyone else boat? Point is, OP, feel ya. sore spot."
1,"Seeker post: Since can't say anybody anymore. love you, hope great day..<>  Response post: hit me. hope stay able say everyday"
0,"Seeker post: I’m sorry I’m depressing, don’t hate me.. think could blame though<>  Response post: I've felt obligated say friends long. lot (the good, right ones) insist don't. I've them, never argue I'm much same. know anyone cares help you."
0,Seeker post: cope. messed family/school environment?<>  Response post: best life :))
1,"Seeker post: hate apathy.. feel disinterested everything. things interested costs money. can't work due physical mental issues I'm stuck waiting SSI. annoying kinda crushing.<>  Response post: sound like kind person. making? Also hope enjoy H3H3 podcast, going listen bit myself."
0,"Seeker post: birthday's coming up. less month now. I'll 35. good job really like, I've taken charge life finally pursuing hobbies I've wanted to, still feel lonely unsuccessful. want depressed birthday<>  Response post: hey, happy early birthday! treat something, even something little."
1,"Seeker post: I'd like write miserable feel, blah, blag, tbh, probably ignore this.. head hurts sleepless. thoughts sucks, like everything me. well, matter? Either way, help me, cheer me.<>  Response post: Hmm, well I've horrible day. tell what's up, stop responding , promise. Trusting stranger difficult, I'm you. try trust."
0,"Seeker post: people help me. think deserve help<>  Response post: always feel awful bothering people issues, feel like burden, sure say someone say case... idk guess people busy lives, really fault bothered much. Like need want share problems, hide away time? Man I'm sorry crappy feeling have, feeling undeserving anything."
2,"Seeker post: Broke self harm streak. feel shitty right one call. hurt first time years feel even like shit that. Ugh.<>  Response post: I'm sorry feel pain. know pain well. That's amazing went long without it! hardly manage three months, I've years. hard one talk to. fine. People slip there."
0,Seeker post: anybody really miss ex?. well year still...<>  Response post: miss someone never had?
0,"Seeker post: young life long time kill today. *And one day find ten years got behind you. one told run, missed starting gun.* mum turns 40 soon. remember 30th like yesterday. I'm 21 young feel old.<>  Response post: thats great question, wish answer"
1,Seeker post: Depressed I'll never find love.. biggest fear finding love.I see friends girlfriends stuff sitting wasting time nothing.I've relationships crashed burned.<>  Response post: Well few. doubt us gets bulls eye first shot. us never even chance. Give time.
1,"Seeker post: good enough depressed?. anyone else ever feel guilty problems big people's problems depressed? feel heaps makes feel worse, feel like I'm stuck between.<>  Response post: everyone problems, big small, Whatever is, still problem. Yes certain degree separation dont think second someone else suffering you, right express yourself. what's matter? want talk it? :) feel shy embarrassed. remember one thing, allow problem problems dwell long time, become worse."
1,"Seeker post: Struggling depression anxiety. I've struggling depression anxiety 2 years now. gotten point can't control anymore. Suicidal thoughts occur everyday. want seek prefessional help now, I'm sure start go.<>  Response post: reach friends loved ones? Sorry going this, friend"
2,"Seeker post: want hug. family home right I'm feeling really sad. wish could hug them, kinda need one :(<>  Response post: *hug* can't remember last time someone apart mom hugged either, need hug cuddle bad, lack intimacy anyone killing me. feel incredibly lonely empty time. know long go on. Best luck!"
0,"Seeker post: got fired job. absolutely sucks. really hate feeling. feel misled astray. numb feel like wife thinks failure... depressed.<>  Response post: Think way, provide service compensate service, contract. getting fired, termination contract, thats it. Take services elsewhere. used indeed.com before? check out, might find something interesting."
0,"Seeker post: love drunk.. know survived started drinking. liquor drink, better feel. drink enough, eventually get state stop hating like normal, well adjusted person.<>  Response post: feel like human race suck much I'm drunk. actually enjoy listening people say. enjoy stuff brought happiness younger. Sucks can't drunk work."
0,Seeker post: exactly could lift bullshit currently life.. I've honestly tried everything nothing seems work<>  Response post: thinking pretty warped. tried everything that's clealry illogical. things failed? Seems definitive answer. specific things tried set period time outcome never changed? Dealing depression looks like. There's magic set actions make go away. learn tolerate better manage mood. think need help with?
0,Seeker post: hate myself. want free body. want stop complete utter failure. Pills working anymore.<>  Response post: Sounds like tough go. misery loves company. doctor look trying something else?
0,"Seeker post: anyone look articles tell someones depressed heck it. look sometimes feel like im something right,<>  Response post: dont want read id get bummed"
1,"Seeker post: hate myself. I'm one family who's ugly, I'm one family skill. feel like everyone judging/mocking me. wish never born.<>  Response post: Ugly subjective. people love somewhere world. always learn skill. complicated. Maybe learn cook egg? skill. Poured cereal milk. Skill right there:)"
1,"Seeker post: Tonight date.. 4PM country right now. I'll end tonight. knife probably going hurt. Oh well.<>  Response post: responsibility save wish could. please reconsider, talk people love, something love, watch something love... want talk message me, i'm best helper i'll listen. &lt;3"
0,Seeker post: make real-time batch operating system simulator can't get bed brush teeth?. I'm lazy fuck. I'm gonna fail classes go debt nothing. parents hate I'm failure. want die.<>  Response post: Try thinking good thought. many women please grin nice clean teeth?
0,"Seeker post: seems cant get happy. Wintertime really depressed suicidal thoughts. Social Life school going shit. things get better. grades better im socially active, Good Friends might get first girlfriend soon. still dont feel happy. cant get motivated im Scared future. hoped things get better would happy didnt.<>  Response post: tried talking counselor all?"
1,"Seeker post: qualifies emergency therapist visit?. really need see someone. want know call.<>  Response post: seen kind idiots call 911? They're waffles! apparently considered good reason ring days! So, yeah, I'm sure 911/112/999 operator angry called, fact, they'll glad help. medical emergency - medical assistance available. End story. honest whoever ends helping you. bottle feelings, let know called what's up."
0,"Seeker post: feel like computer.. feel like computer. feel like I've lost ability feel emotion, even boredom. I'm sitting waiting idea something roll by.<>  Response post: relate strongly. sucks lot dude. I'm numb"
0,"Seeker post: Anybody else's depression occur night?. Sun falls, bad thoughts race. 8pm take anti-depressants. Maybe factor?<>  Response post: I'm sure say depression yeah, day I'm busy."
0,"Seeker post: gave meds, harder cry. still feel empty inside.. weird miss crying...<>  Response post: Meds numb sadness make possible break circle. Look made cry. Work therapist fill emptiness. cance punishment."
0,Seeker post: Im failing life. Im failing losing like everything.<>  Response post: Same. im gonna stop failing anytime soon
0,"Seeker post: wanna hug someone cry. like this. Fuck<>  Response post: Same, nobody I'd comfortable hugging occasionally lie cry myself."
1,"Seeker post: strain becoming much. sure much longer keep this. caring everything, everyone, disappeared completely. care nothing all, anymore, motivation anything except sleep<>  Response post: Sometimes need start ourselves. think provide care need? alright lose care things people times tells us might need look first."
0,"Seeker post: I’m home, get sad I’m missing life there, go out, wanna get back home. anyone feel way?<>  Response post: Staying home: regret. Loneliness. Going out: pain, anxiety. Even loneliness crowd nobody talk to. forced _some_ social events also advance me. actually talk people."
1,Seeker post: Help. withdrawal Zoloft<>  Response post: Yes possible.. withdrawal symptoms?
1,"Seeker post: drag bed, cut myself. first time month<>  Response post: Hi, relapsed too. much stronger think--I able beat month since November maybe I'm back seeing therapist again. considered seeing someone talk this?"
0,"Seeker post: guys think reason steady increase child suicides?. guys think fueling behavior? kids learning earlier? grasping sense time earlier? family situations bullying gotten worse? Share opinions!<>  Response post: People exposed harsh reality life earlier, thanks availability ease access information."
0,Seeker post: How?. start love hated long? long time since I've happy... want change. feel like I'm buried 12 feet can't get out...<>  Response post: Talking professional help. common question I'm sure would good advice. There's book called '10 days (maybe steps) self esteem dr. Burns believe. like workbook. helped quite bit.
0,"Seeker post: people work 8 hours day?. 4 hours volunteer work I'm absolutely shattered exhausted. earth people twice every day? faulty weak human? that's feels like. get used time that's I'm struggling I'm used it? FML.<>  Response post: Woohoo, slaving"
0,"Seeker post: ever feel like want life don’t want ? Coz same. Like bring actually kill self hope get run over. someone else you? want alive literal torture<>  Response post: Same, wish alien invasion cataclysm happen soon."
0,"Seeker post: life about?. even still alive?<>  Response post: Life anything (or maybe is?), think makes meaningful little moments, little things. Like cup tea chilly day, petting dog lying soft bed, sort stuff. Unfortunately make hardships sadness easier."
1,"Seeker post: Forgotten like feel normal. mental health issues past 5 years, even know like feel normal. days i'm depressed feel normal feel weird fake. like i'm used feeling depressed.<>  Response post: used feel like that, pretty sure post months almost exactly same. get better friend. overcome feelings, takes effort possible. Hope get better soon"
1,"Seeker post: Happy birthday me. dont wanna older want end<>  Response post: Happy birthday dude. definitely get better, promise."
0,"Seeker post: nothing I'm free. I'm bored nothing<>  Response post: Thats frustrating, Idleness makes crazy."
1,Seeker post: friends drink. They're fun. I'm sitting depressed.<>  Response post: tried joining failed? know feels man Im sorry
0,"Seeker post: helped depression?. anyone cured nearly recovered?<>  Response post: Definitely cured, much better worst. I've found forcing things used love, even holds interest briefly, helps bad days. also found music great mood changer excerise force it."
0,Seeker post: told psychiatrist depression memes thing. waiting find r/2meirl4meirl<>  Response post: subs like /r/dragonsfuckingcars totally right?
1,"Seeker post: Terrible way coping. know makes look like douche, anyone relate say cope sexting online. seems like bad addiction me, anybody relate, help out.<>  Response post: ...not sure see problem long consensual? something want change, sure, try help. feel like get it? sexting make feel better?"
0,"Seeker post: telling someone help?. telling someone depressed help?<>  Response post: certainly hurt, given tell someone halfway decent. find huge relief talk someone it. like breathing fresh air sewer long time. Telling close friends actually strengthened friendship well."
0,Seeker post: video time tears. Watch Schools Kill Ken Robinson. watched cried like 10 minutes. Tell get it.<>  Response post: gonna fuck make even sadder kind vid it?
0,Seeker post: good albums depression?. feel like listening music whenever depression gets extra bad. guys listen to?<>  Response post: Beck's Sea Change. sad also beautiful
1,"Seeker post: .... desperately need aid instance depression, handle it. I'm already severe episode what's coming different, feels much darker. Please, help.<>  Response post: best man. going dark times (probably worst entire life), keep trucking on."
1,Seeker post: Another birthday without anyone remembering. love life much deserve life<>  Response post: get older might glad find remembered. think important rely external validation (easy say right?) also provide support others. Let's say try make recognise birthday significant event least two people know year.... know help.
1,Seeker post: can't sleep. fuckkkk think ex give fuck me. can't take it.<>  Response post: know feeling. Time heals wounds brother....
0,Seeker post: okay take two welbutrin? Can't find time motivation see doctor milligram.. Can't remember I'm taking right I'm starting think need more.<>  Response post: would consult doctor anything certain amount one medication affect others.
1,"Seeker post: know clinical depression?. feel shitty time even though reasons tiny petty<>  Response post: Sometimes reasons depression irrelevant. gut instincts telling may depressed, could truth it. stage seeking treatments seeing notice differences feel. I'd recommend running outdoors 45 minutes least 5 times week. actually powerful antidepressant medication without unhealthy side effects - contrary - strengthens connections brain responsible feeling good. Give try see feel."
1,"Seeker post: bed day today. desperately wanted mop floors laundry work but. can't get bed dam phone.<>  Response post: get it. got bed, picked books (to study), pc, went another bed home. :/"
0,Seeker post: Anybody beat depression?. it?<>  Response post: would anyone right mind sub beat it? They'd outside things.
0,"Seeker post: Feeling like killing right now.... can't take anymore. taking taking. hate everyone around me. Terrible studies. skills. reason happy. got nobody.....<>  Response post: Hey man, go outside. Take walk somewhere neat around live. Get fresh air take deep breaths. Embrace beauty nature minutes get sense peace. moments think anything, exist. surprisingly relieving."
